alias,category,weapon_system,system_name,weapon_type,magazine,ammo_slot,ammo,count
wp_skr_krivak2,vessels,WeaponSystem1,SA-N-4,Missile,WeaponMagazine_SA-N-4_1,Ammunition1,wp_sa-n-4,20
wp_skr_krivak2,vessels,WeaponSystem2,SA-N-4,Missile,WeaponMagazine_SA-N-4_2,Ammunition1,wp_sa-n-4,20
wp_skr_krivak2,vessels,WeaponSystem4,RBU6000,RBU,WeaponMagazine_RBU6000_port,Ammunition1,wp_rgb-60,48
wp_skr_krivak2,vessels,WeaponSystem5,RBU6000,RBU,WeaponMagazine_RBU6000_starboard,Ammunition1,wp_rgb-60,48
wp_skr_krivak2,vessels,WeaponSystem8,100mm_AK-100,Gun,WeaponMagazine_AK100_1,Ammunition1,wp_cal_100mm,625
wp_skr_krivak2,vessels,WeaponSystem9,100mm_AK-100,Gun,WeaponMagazine_AK100_2,Ammunition1,wp_cal_100mm,625
wp_skr_krivak2,vessels,WeaponSystem10,CSA_Mk2_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,usn_adc_mk1_noisemaker,20
wp_skr_petya2,vessels,WeaponSystem1,RBU6000,RBU,WeaponMagazine_RBU6000_port,Ammunition1,wp_rgb-60,48
wp_skr_petya2,vessels,WeaponSystem2,RBU6000,RBU,WeaponMagazine_RBU6000_starboard,Ammunition1,wp_rgb-60,48
wp_skr_petya2,vessels,WeaponSystem5,AK726,Gun,WeaponMagazine_AK726_1,Ammunition1,wp_cal_76mm,100
wp_skr_petya2,vessels,WeaponSystem6,AK726,Gun,WeaponMagazine_AK726_2,Ammunition1,wp_cal_76mm,100
wp_skr_petya2,vessels,WeaponSystem7,CSA_Mk2_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,usn_adc_mk1_noisemaker,20
wp_skr_petya3,vessels,WeaponSystem1,RBU2500,RBU,WeaponMagazine_RBU2500_port,Ammunition1,wp_rgb-25,48
wp_skr_petya3,vessels,WeaponSystem2,RBU2500,RBU,WeaponMagazine_RBU2500_starboard,Ammunition1,wp_rgb-25,48
wp_skr_petya3,vessels,WeaponSystem4,AK726,Gun,WeaponMagazine_AK726_1,Ammunition1,wp_cal_76mm,100
wp_skr_petya3,vessels,WeaponSystem5,AK726,Gun,WeaponMagazine_AK726_2,Ammunition1,wp_cal_76mm,100
wp_skr_petya3,vessels,WeaponSystem6,CSA_Mk2_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,usn_adc_mk1_noisemaker,20
wp_ss_foxtrot,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm_Fore,Ammunition1,wp_set-65,9
wp_ss_foxtrot,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm_Fore,Ammunition2,wp_53-65K,9
wp_ss_foxtrot,vessels,,,,WeaponMagazine_533mmLate_Fore,Ammunition1,wp_set-65,7
wp_ss_foxtrot,vessels,,,,WeaponMagazine_533mmLate_Fore,Ammunition2,wp_53-65K,7
wp_ss_foxtrot,vessels,,,,WeaponMagazine_533mmLate_Fore,Ammunition3,wp_test-71m,4
wp_ss_foxtrot,vessels,WeaponSystem7+WeaponSystem8+WeaponSystem9+WeaponSystem10,NTA_533mm,Torpedo,WeaponMagazine_533mm_Aft,Ammunition1,wp_set-65,4
wp_ss_foxtrot,vessels,WeaponSystem11+WeaponSystem12,VIPS_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,wp_noisemaker,20
wp_ss_kilo,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition1,wp_test-71m,8
wp_ss_kilo,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition2,wp_53-65K,8
wp_ss_kilo,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition3,wp_mg-74,2
wp_ss_kilo,vessels,WeaponSystem7+WeaponSystem8,VIPS_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,wp_noisemaker,20
wp_ss_romeo,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm_Fore,Ammunition1,wp_set-65,4
wp_ss_romeo,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm_Fore,Ammunition2,wp_53-65K,8
wp_ss_romeo,vessels,WeaponSystem7+WeaponSystem8,NTA_533mm,Torpedo,WeaponMagazine_533mm_Aft,Ammunition1,wp_set-65,2
wp_ss_romeo,vessels,WeaponSystem9+WeaponSystem10,VIPS_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,wp_noisemaker,20
wp_ss_tango,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm_Fore,Ammunition1,wp_test-71m,8
wp_ss_tango,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm_Fore,Ammunition2,wp_set-65,4
wp_ss_tango,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm_Fore,Ammunition3,wp_53-65K,8
wp_ss_tango,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm_Fore,Ammunition4,wp_mg-74,4
wp_ss_tango,vessels,WeaponSystem7+WeaponSystem8,VIPS_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,wp_noisemaker,20
wp_ssbn_delta3,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition1,wp_set-65,8
wp_ssbn_delta3,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition2,wp_53-65K,8
wp_ssbn_delta3,vessels,WeaponSystem5+WeaponSystem6,NTA_400mm,Torpedo,WeaponMagazine_400mm,Ammunition1,wp_mg-44,4
wp_ssbn_yankee,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition1,wp_set-65,8
wp_ssbn_yankee,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition2,wp_53-65K,8
wp_ssbn_yankee,vessels,WeaponSystem5+WeaponSystem6,NTA_400mm,Torpedo,WeaponMagazine_400mm,Ammunition1,wp_mg-44,4
wp_ssgn_charlie1,vessels,WeaponSystem4+WeaponSystem5+WeaponSystem6+WeaponSystem7,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition1,wp_set-65,8
wp_ssgn_charlie1,vessels,WeaponSystem4+WeaponSystem5+WeaponSystem6+WeaponSystem7,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition2,wp_53-65K,8
wp_ssgn_charlie1,vessels,WeaponSystem2+WeaponSystem3,NTA_400mm,Torpedo,WeaponMagazine_400mm,Ammunition1,wp_mg-44,4
wp_ssgn_charlie1,vessels,WeaponSystem8+WeaponSystem9,VIPS_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,wp_noisemaker,20
wp_ssgn_charlie2,vessels,WeaponSystem8+WeaponSystem9,VIPS_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,wp_noisemaker,20
wp_ssgn_echo2,vessels,WeaponSystem5+WeaponSystem6+WeaponSystem7+WeaponSystem8,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition1,wp_set-65,6
wp_ssgn_echo2,vessels,WeaponSystem5+WeaponSystem6+WeaponSystem7+WeaponSystem8,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition2,wp_53-65K,4
wp_ssgn_echo2,vessels,WeaponSystem9+WeaponSystem10,NTA_400mm,Torpedo,WeaponMagazine_400mm,Ammunition1,wp_set-40,6
wp_ssgn_echo2,vessels,,,,WeaponMagazineLate_400mm,Ammunition1,wp_mg-44,6
wp_ssgn_echo2,vessels,WeaponSystem11+WeaponSystem12,VIPS_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,wp_noisemaker,20
wp_ssgn_oscar1,vessels,WeaponSystem8+WeaponSystem9,VIPS_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,wp_noisemaker,20
wp_ssn_alfa,vessels,WeaponSystem7+WeaponSystem8,VIPS_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,wp_noisemaker,20
wp_ssn_november,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6+WeaponSystem7+WeaponSystem8,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition1,wp_set-65,10
wp_ssn_november,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6+WeaponSystem7+WeaponSystem8,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition2,wp_53-65K,10
wp_ssn_november,vessels,WeaponSystem9+WeaponSystem10,VIPS_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,wp_noisemaker,20
wp_ssn_victor1,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition1,wp_set-65,9
wp_ssn_victor1,vessels,WeaponSystem1+WeaponSystem2+WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition2,wp_53-65K,9
wp_ssn_victor1,vessels,WeaponSystem7+WeaponSystem8,VIPS_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,wp_noisemaker,20
wp_ssn_victor2,vessels,WeaponSystem1+WeaponSystem2,NTA_650mm,Torpedo,WeaponMagazine_650mm,Ammunition1,wp_65-76,6
wp_ssn_victor2,vessels,WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition1,wp_set-65,8
wp_ssn_victor2,vessels,WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition2,wp_53-65K,8
wp_ssn_victor2,vessels,WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition3,wp_mg-74,4
wp_ssn_victor2,vessels,,,,WeaponMagazine_533mmLate,Ammunition1,wp_test-71m,4
wp_ssn_victor2,vessels,,,,WeaponMagazine_533mmLate,Ammunition2,wp_set-65,4
wp_ssn_victor2,vessels,,,,WeaponMagazine_533mmLate,Ammunition3,wp_53-65K,4
wp_ssn_victor2,vessels,,,,WeaponMagazine_533mmLate,Ammunition4,wp_mg-74,4
wp_ssn_victor2,vessels,,,,WeaponMagazine_533mmLate,Ammunition5,wp_ss-n-16,4
wp_ssn_victor2,vessels,WeaponSystem7+WeaponSystem8,VIPS_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,wp_noisemaker,20
wp_ssn_victor3,vessels,WeaponSystem1+WeaponSystem2,NTA_650mm,Torpedo,WeaponMagazine_650mm,Ammunition1,wp_65-76,6
wp_ssn_victor3,vessels,WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition1,wp_test-71m,6
wp_ssn_victor3,vessels,WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition2,wp_uset-80,6
wp_ssn_victor3,vessels,WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition3,wp_ss-n-16,4
wp_ssn_victor3,vessels,WeaponSystem3+WeaponSystem4+WeaponSystem5+WeaponSystem6,NTA_533mm,Torpedo,WeaponMagazine_533mm,Ammunition4,wp_mg-74,4
wp_ssn_victor3,vessels,WeaponSystem7+WeaponSystem8,VIPS_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,wp_noisemaker,20
wp_takr_kiev,vessels,WeaponSystem1,SA-N-3,Missile,WeaponMagazine_SA-N-3_1,Ammunition1,wp_sa-n-3,40
wp_takr_kiev,vessels,WeaponSystem2,SA-N-3,Missile,WeaponMagazine_SA-N-3_2,Ammunition1,wp_sa-n-3,40
wp_takr_kiev,vessels,WeaponSystem3,SA-N-4,Missile,WeaponMagazine_SA-N-4_1,Ammunition1,wp_sa-n-4,20
wp_takr_kiev,vessels,WeaponSystem4,SA-N-4,Missile,WeaponMagazine_SA-N-4_2,Ammunition1,wp_sa-n-4,20
wp_takr_kiev,vessels,,,,WeaponMagazine_Basalt,Ammunition1,wp_ss-n-12,8
wp_takr_kiev,vessels,WeaponSystem9,RBU6000,RBU,WeaponMagazine_RBU6000_front,Ammunition1,wp_rgb-60,72
wp_takr_kiev,vessels,WeaponSystem10,RBU6000,RBU,WeaponMagazine_RBU6000_rear,Ammunition1,wp_rgb-60,72
wp_takr_kiev,vessels,WeaponSystem13,AK726,Gun,WeaponMagazine_AK726_1,Ammunition1,wp_cal_76mm,700
wp_takr_kiev,vessels,WeaponSystem14,AK726,Gun,WeaponMagazine_AK726_2,Ammunition1,wp_cal_76mm,700
wp_takr_kiev,vessels,WeaponSystem15+WeaponSystem16+WeaponSystem17+WeaponSystem18+WeaponSystem19+WeaponSystem20+WeaponSystem21+WeaponSystem22,AK630,CIWS,WeaponMagazineCIWS,Ammunition1,wp_cal_30mm,64000
wp_takr_kiev,vessels,WeaponSystem23,CSA_Mk2_Noisemaker_Ejector,Noisemaker,NoisemakerMagazine,Ammunition1,usn_adc_mk1_noisemaker,20
